patch_title,url,raw_text,label
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Medium: 10 of any given item alched at once.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Hard: 20 of any given item alched at once.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Elite: 30 of any given item alched at once.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Tier 1: 1-15 laps - roughly 10,000 GP worth of loot per lap.",General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Tier 2: 16-30 laps - roughly 20,000 GP worth of loot per lap.",General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Tier 3: 31- 60 laps - roughly 30,000 GP worth of loot per lap.",General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Tier 4: 61+ laps - roughly 40,000 GP worth of loot per lap.",General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,1-10 tokens grants the usual XP (200 XP per token).,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,11-50 tokens grants an additional 5% XP (210 XP per token).,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,51 - 100 tokens grants an additional 10% XP (220 XP per token).,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,101+ tokens grants an additional 15% XP (230 XP per token).,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Make the respawn timer of most Wilderness NPCs 9 seconds to reduce downtime on Wilderness Slayer Tasks.,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Add more of the following NPCs:,Quest/Lore
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Bandits at the Wilderness Bandit Camp.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Dark Warriors at the Dark Warriors Fortress.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Rogues at Rogues Castle.,General Change
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Ankou, Hellhounds, Ice Giants and Jellies in the Wilderness Slayer Caves.",XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Shift the furniture in the Pirates Hideout so players can place a cannon.,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Add Rune Full Helmets, Medium Helmets and Scimitars and Dragon Longswords to the loot table for members-only high-level Bandits.",XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Add more frequent coin drops to the high-level Rogue variants.,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,Increase Superior monster spawn rate by 10% while on a Wilderness Slayer Task.,XP/Progression
Updated: Undead Pirates Rewards & More - Poll Blog,https://secure.runescape.com/m=news/updated-undead-pirates-rewards--more---poll-blog?oldschool=1,"Allow players to purchase multiple imbued God Capes for a cost of 250,000 GP. The current method of obtaining more capes will remain unchanged.",XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Made changes to the loot tables for Venenatis, Callisto and Vetion, replacing lower value drops with higher value ones and providing more consistent loot overall.",General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Increased the minimum percentage of regular loot given to the top 10 players in a fight against Venenatis, Callisto or Vetion from 15% to 25%.",General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,The Multi-combat Wilderness bosses now drop pets at an improved rate compared to their Single-combat alternatives.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Spindel now drops supplies more frequently.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Improved rewards from the Muddy Chest.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Added a small chance to obtain Larrans Key from the Muddy Chest.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Improved Chaos Elemental loot.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Improved Scorpia loot.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Improved Rogues Chest loot.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Increased the XP from unlocking the Rogues Chests from 100 to ~700.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"The Activate function on the Dragonfire Shield and the Operate function on Dragonfire Ward, and Ancient Wyvern Shield now only give Defence XP in both PvM and PvP.",XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Updated the Lava Dragons model.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Perfect Leviathan now only requires you to complete 5 'Perfect Kills' without leaving the instance, rather than 5 consecutive Perfect Kills.",General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Whisperer and Duke's Speed-chaser and Speed-runner times have been made 5 seconds more lenient.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Leviathan's lightning attack now launches 1 tick later if the player is above 25 HP, consistent with its behaviour prior to last week's update.",Combat Balance
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Increased the chance to receive an Emblem from a Bounty Crate from 1/15 to 1/10.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,XP Lamps obtained via the Bounty Hunter Shop now provide more XP.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"A message will now appear before using XP Lamps in the Bounty Hunter Shop to make it clear that claiming XP in bulk rewards extra XP, as in Soul Wars and Pest Control.",XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Bounty Hunter weapons and armour can now be used on the Player-Owned House Dummy.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,The cooldown for the Dragonfire Ward and Ancient Wyvern shield's special effect is now displayed on the buff bar on the C++ client.,Combat Balance
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Fixed pathing issues causing players to get stuck in the Hallowed Sepulchre.,Bug Fix
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Group Ironmen can now open a shared instance at Scurrius.,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Scurrius now appears in the correct position in the Collection Log menu.,Mobile/UI
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,Players are now rewarded XP more reliably when working together to fix the Piscarilius cranes.,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,539 - (US) - PvP World,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,318 - (UK) - Bounty Hunter World,XP/Progression
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,548 - (Germany) - High-Risk PvP World,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,577 - (US) - Free-to-Play PvP World,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,559 - (UK) - LMS Competitive,General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Venenatis now has Wilderness Crab Teleports, Dragon Daggers, Battlestaves, Rune Platelegs, Rune Square Shields and Mystic Air Staves.",General Change
Poll 80 Wilderness Changes & More,https://secure.runescape.com/m=news/poll-80-wilderness-changes--more?oldschool=1,"Callisto now has Wilderness Crab Teleports, Mystic Robe Tops and Bottoms, Rune Kiteshields, Rune Platebodies, and Mystic Earth Staves.",General Change
